CaseID,trace,length
1-738165279,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738165770,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738165808,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738165888,"<BOS>, Accepted, Accepted, Completed, Completed, Accepted, Queued, Accepted, Completed, Completed, <EOS>",9
1-738166908,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738166922,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738167039,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738167133,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738167144,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738167238,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738167341,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738167409,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-738167475,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738167938,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738167982,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738168011,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738168038,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738168201,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738168238,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738168248,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738168482,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",13
1-738168816,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738168878,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738177292,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738177301,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738177380,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738177411,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738177479,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738177601,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738177789,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738177817,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738182658,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738183141,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738183625,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738183837,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738187963,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738188019,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738188156,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738188182,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738188290,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738188295,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738188579,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738188612,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738188635,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738188675,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738188705,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738188867,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738188890,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738188979,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738189060,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738189425,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738189512,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738189611,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",30
1-738189761,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738189892,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738189961,"<BOS>, Queued, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738190091,"<BOS>, Queued, Queued, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Queued, Accepted, Accepted, Completed, Completed, <EOS>",17
1-738190131,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738190181,"<BOS>, Queued, Queued, Accepted, Completed, Completed, <EOS>",5
1-738190261,"<BOS>, Queued, Queued, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738190361,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738190381,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738190473,"<BOS>, Queued, Queued, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738190531,"<BOS>, Queued, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",12
1-738193198,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738194008,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738194051,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738194126,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738194155,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738194191,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738194345,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738194668,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738194676,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738194745,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738196916,"<BOS>, Queued, Queued, Accepted, Completed, Completed, <EOS>",5
1-738196951,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738197008,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738197348,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738197394,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738197405,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738197417,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738197497,"<BOS>, Queued, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738197819,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738197898,"<BOS>, Queued, Accepted, Completed, Completed, <EOS>",4
1-738199908,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738199964,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738200005,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738200128,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738200953,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738200987,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738201171,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738201184,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-738201205,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738201299,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738201343,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738201417,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738201451,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738201468,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738201516,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738201631,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738201641,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-738201705,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738201883,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738201900,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738203288,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",19
1-738203329,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",11
1-738203435,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738203467,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738203480,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738203507,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738203539,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738203600,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738206434,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738212654,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738212687,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738212849,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738218067,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738218136,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738218272,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",10
1-738218334,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738218359,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738218368,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738218371,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-738218526,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738218723,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738218731,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",21
1-738218789,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",9
1-738220295,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738220469,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738220592,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738220637,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738220825,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738220844,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738221024,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",12
1-738221075,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738221393,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738221446,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738222760,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738226136,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738226230,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738226896,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738227826,"<BOS>, Queued, Accepted, Queued, Accepted, Completed, <EOS>",5
1-738229085,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738229368,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738229405,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",15
1-738229421,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",18
1-738229444,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738229673,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738229763,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738229835,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738229861,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738230273,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738230651,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738230919,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738231351,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738231394,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738232764,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738233069,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738233197,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738233306,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738233324,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738233339,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738233372,"<BOS>, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",6
1-738233605,"<BOS>, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",5
1-738233715,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738233795,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",6
1-738233841,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",25
1-738233861,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Completed, Completed, <EOS>",8
1-738235971,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",14
1-738236279,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738236347,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738236648,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738238024,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738238059,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738238077,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, <EOS>",5
1-738238217,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",7
1-738238261,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738238611,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738238752,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738240004,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738240060,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",18
1-738240125,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738240312,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738240332,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738240511,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738240917,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738240944,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738241278,"<BOS>, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",12
1-738241575,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738241583,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738241650,"<BOS>, Accepted, Accepted, Completed, Accepted, Completed, Completed, <EOS>",6
1-738241691,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738241729,"<BOS>, Accepted, Accepted, Completed, Accepted, Accepted, Accepted, Completed, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",25
1-738241731,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",7
1-738241761,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738241829,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738241838,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738241883,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",14
1-738241899,"<BOS>, Accepted, Accepted, Queued, Accepted, Queued, Accepted, Accepted, Completed, Completed, <EOS>",9
1-738242083,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",12
1-738242199,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738242256,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738242392,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",18
1-738242472,"<BOS>, Accepted, Accepted, Completed, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Queued, Accepted, Completed, Completed, <EOS>",13
1-738242503,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Completed, Queued, Accepted, Completed, Completed, <EOS>",10
1-738242595,"<BOS>, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",8
1-738242639,"<BOS>, Accepted, Accepted, Accepted, Queued, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",13
1-738243931,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738244261,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738244277,"<BOS>, Accepted, Accepted, Completed, <EOS>",3
1-738244298,"<BOS>, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",6
1-738244385,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738244419,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738244421,"<BOS>, Accepted, Accepted, Completed, Completed, <EOS>",4
1-738244623,"<BOS>, Accepted, Accepted, Completed, Accepted, Accepted, Accepted, Accepted, Completed, Completed, <EOS>",9
